amenities,amenity_count,amenity_names,bathrooms,bedrooms,category,currency,description,details_path,has_coordinates,id,images,images_count,is_premium,is_price_outlier,is_size_outlier,is_verified,latitude,listed_date,listing_id,location_depth,location_full_name,location_id,location_path_name,location_slug,location_type,longitude,price,price_per_sqft,property_type,record_type,scraped_at_utc,share_url,size_sqm,size_sqm_reported,source_country_code,source_provider,title
"[""SE"", ""BL"", ""BA"", ""BW"", ""CP"", ""ST"", ""VW"", ""SS"", ""SY"", ""WC"", ""LB""]",11,"[""Security"", ""View of Landmark"", ""Balcony"", ""Built in Wardrobes"", ""Covered Parking"", ""Study"", ""View of Water"", ""Shared Spa"", ""Shared Gym"", ""Walk-in Closet"", ""Lobby in Building""]",2,3,buy,EGP,"Fully finished and furnished standalone villa for sale in New Venice, Ain Sokhna
-------------------------------
Area: 120 square meters + 100 square meters garden
3 bedrooms and 2 bathrooms
-----------
Price: 3,500,000
---------------------
Key Features
Strategic Location: The resort is located on the Zafarana Road at kilometer 36, making it a 90-minute drive from Cairo.
Panoramic Views: Its design allows most units to enjoy stunning views of the Red Sea and the surrounding mountains.
Private Beach: The village's private beach stretches for one kilometer and is equipped with chairs and umbrellas for guests' comfort.
Extensive Green Spaces: The resort covers an area of ​​one million square meters, most of which is dedicated to green spaces and water features, providing a tranquil and relaxing environment.
Golf Course: The resort features a world-class 27-hole golf course spread across 133 acres, making it a favorite destination for golf enthusiasts.
Jaz Little Venice Hotel: Located within the resort, it offers upscale hotel services, a range of restaurants, and recreational activities.
Multiple Swimming Pools: The resort features several swimming pools of various shapes and sizes, including those designated for children and women.
Integrated Recreational Activities: The resort offers numerous sports and recreational facilities, such as an equipped gym, sports fields, and children's playgrounds.
Comprehensive Services: The resort includes a commercial area, a mosque, and 24-hour security and guard services.
Diverse Unit Types: A variety of residential units are available to suit various needs, such as chalets and villas of varying sizes.
-----
For more information:[REDACTED_PHONE]",/en/plp/buy/villa-for-sale-suez-al-ain-al-sokhna-new-venecia-8127435.html,True,8127435,"[""https://static.shared.propertyfinder.eg/media/images/listing/01JTR0YY6X9RWZ5Z3HGF012349/f95b4c05-edae-4f91-a180-91946f97d341/668x452.jpg""]",18,False,False,False,False,29.21857452392578,2025-05-08T13:43:18Z,01JTR0YY6X9RWZ5Z3HGF012349,3,"New Venecia, Al Ain Al Sokhna, Suez",40415,"Suez, Al Ain Al Sokhna",al-ain-al-sokhna-new-venecia,COMPOUND,32.622093200683594,3700000,30833.333333333332,Villa,property,2025-05-08T13:43:18Z,https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-suez-al-ain-al-sokhna-new-venecia-8127435.html,120,120,EG,propertyfinder,Fully finished standalone villa in new vienica
"[""MR"", ""ST"", ""AC"", ""BA"", ""PG"", ""PP"", ""SP"", ""SS"", ""SE"", ""CP"", ""BW"", ""WC"", ""BK"", ""VW"", ""BL"", ""SY"", ""LB"", ""CO""]",18,"[""Maids Room"", ""Study"", ""Central A/C"", ""Balcony"", ""Private Garden"", ""Private Pool"", ""Shared Pool"", ""Shared Spa"", ""Security"", ""Covered Parking"", ""Built in Wardrobes"", ""Walk-in Closet"", ""Kitchen Appliances"", ""View of Water"", ""View of Landmark"", ""Shared Gym"", ""Lobby in Building"", ""Children's Pool""]",2,3,buy,EGP,"Fully finished townhouse + ACS and kitchen delivery 2025 / Installments  - Direction White - Ras Al Hikma - North Coast .

Area: 160 m + 110 m garden 
It consists of (3 bedrooms + 3 bathrooms + reception + kitchen + terrace) 
Fully finished with air conditioners and kitchen cabinets .
Amazing view 
Prime location
Price: 14,933,000
Payment plan : installments 
For more details, contact us now

The Ideal Location of Direction White North Coast Resort
Arabella ideally placed Direction White North Coast Village on the 192nd km of Alexandria - Marsa Matrouh Road. It is close to many high-end coastal communities in Ras El Hekma, such as:
June North Coast
Gaia Resort
The Med
Salt North Coast
Hacienda Bay
LVLS Mountain View
Moreover, the prime location of Direction White Ras El Hekma Resort is:
12 km away from El Dabaa
Close to Al Alamein International Airport",/en/plp/buy/villa-for-sale-north-coast-ras-al-hekma-direction-white-6329558.html,True,6329558,"[""https://static.shared.propertyfinder.eg/media/images/listing/01JSYJMFWCT13G2VTGMBNF600X/225c9b2c-4b0c-4ed8-9f10-afc65907adb7/668x452.jpg""]",24,False,False,False,False,31.067209243774414,2024-11-13T14:30:32Z,01JSYJMFWCT13G2VTGMBNF600X,3,"Direction White, Ras Al Hekma, North Coast",41319,"North Coast, Ras Al Hekma",ras-al-hekma-direction-white,DISTRICT,28.08972930908203,14933000,93331.25,Villa,property,2024-11-13T14:30:32Z,https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-north-coast-ras-al-hekma-direction-white-6329558.html,160,160,EG,propertyfinder,Finished townhouse + ACS and kitchen Ras Al Hikma
"[""BA"", ""CO"", ""LB"", ""BL"", ""WC"", ""SY"", ""SS"", ""SE"", ""VW"", ""SP"", ""PG"", ""ST""]",12,"[""Balcony"", ""Children's Pool"", ""Lobby in Building"", ""View of Landmark"", ""Walk-in Closet"", ""Shared Gym"", ""Shared Spa"", ""Security"", ""View of Water"", ""Shared Pool"", ""Private Garden"", ""Study""]",2,3,buy,EGP,"⸻

I own a townhouse in Lake West Compound, one of the most prestigious locations in Sheikh Zayed.

dowmn payment 

Unit Details:
	•	Townhouse
	•	Land area: 181 m²
	•	Built-up area: 235 m²
	•	3 bedrooms, 3 bathrooms

Location:
	•	Located near many vital places:
	•	Near Mall of Arabia
	•	Near Juhayna Square
	•	Near Hunting Club
	•	Near Cairo University

Services:
	•	The compound offers numerous services, including:
	•	Spacious green areas
	•	Water features
	•	Swimming pools
	•	Children’s play area
	•	Barbecue and relaxation areas
	•	Commercial area
	•	Private garage
	•	24/7 security cameras

Installments available",/en/plp/buy/villa-for-sale-giza-sheikh-zayed-city-sheikh-zayed-compounds-lake-west-7482659.html,True,7482659,"[""https://static.shared.propertyfinder.eg/media/images/listing/01JYSA6M861FVR91S02H2PDXNN/2668672a-2a90-4931-b297-6d4c1148cba3/668x452.jpg""]",11,False,False,False,False,30.061763763427734,2025-06-28T09:08:27Z,01JYSA6M861FVR91S02H2PDXNN,4,"Lake West, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",41095,"Giza, Sheikh Zayed City, Sheikh Zayed Compounds",sheikh-zayed-city-sheikh-zayed-compounds-lake-west,SUBDISTRICT,30.937755584716797,5500000,23605.150214592275,Villa,property,2025-06-28T09:08:27Z,https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-giza-sheikh-zayed-city-sheikh-zayed-compounds-lake-west-7482659.html,233,233,EG,propertyfinder,Own a villa in Sheikh Zayed in installments
"[""BA"", ""CO"", ""LB"", ""BL"", ""WC"", ""SY"", ""SS"", ""SE"", ""VW"", ""ST"", ""SP""]",11,"[""Balcony"", ""Children's Pool"", ""Lobby in Building"", ""View of Landmark"", ""Walk-in Closet"", ""Shared Gym"", ""Shared Spa"", ""Security"", ""View of Water"", ""Study"", ""Shared Pool""]",2,3,buy,EGP,"Townhouse for Sale
In Q Hills Compound, New Sheikh Zayed
With the longest payment plan available


The price is upfront and there are installments to be paid in.

⸻

Unit Details:
	•	Townhouse
	•	Built-up Area: 200 sqm
	•	4 Bedrooms – 3 Bathrooms
	•	Includes a private garden

⸻

Location:
	•	New Sheikh Zayed
	•	Dabaa Road
	•	Close to Sphinx Airport
	•	Near Juhayna Square
	•	Minutes from 26th of July Corridor

⸻

Compound Features:
	•	Vast green areas
	•	Artificial lakes
	•	Jogging & cycling track
	•	Kids’ play areas
	•	Commercial area
	•	Private parking garage
	•	24/7 security & surveillance
	•	Electronic gates",/en/plp/buy/villa-for-sale-giza-sheikh-zayed-city-new-zayed-city-q-hills-7552699.html,True,7552699,"[""https://static.shared.propertyfinder.eg/media/images/listing/01JZJ0DHFJMBNN5VFKXFDVHHTN/7519090a-a927-4bd6-b293-536810c761ee/668x452.jpg""]",7,False,False,False,False,30.069805145263672,2025-07-10T15:45:12Z,01JZJ0DHFJMBNN5VFKXFDVHHTN,4,"Q-Hills, New Zayed City, Sheikh Zayed City, Giza",42026,"Giza, Sheikh Zayed City, New Zayed City",sheikh-zayed-city-new-zayed-city-q-hills,SUBDISTRICT,30.867237091064453,8000000,38277.511961722485,Villa,property,2025-07-10T15:45:12Z,https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-giza-sheikh-zayed-city-new-zayed-city-q-hills-7552699.html,209,209,EG,propertyfinder,"Villa for sale in Sheikh Zayed, installments"
"[""BA"", ""BW"", ""AC"", ""CP"", ""BK"", ""MR"", ""PG"", ""PP"", ""SP"", ""ST"", ""VW"", ""SE"", ""SY"", ""WC"", ""BL"", ""LB"", ""CO""]",17,"[""Balcony"", ""Built in Wardrobes"", ""Central A/C"", ""Covered Parking"", ""Kitchen Appliances"", ""Maids Room"", ""Private Garden"", ""Private Pool"", ""Shared Pool"", ""Study"", ""View of Water"", ""Security"", ""Shared Gym"", ""Walk-in Closet"", ""View of Landmark"", ""Lobby in Building"", ""Children's Pool""]",2,3,buy,EGP,"Villa Fully finished with kitchen and air conditioners in Azha North Coast

Prime Location:

In Ras El Hekma at kilo 214  Next to Fouka Bay and next to Hacienda West

Villa area: 185 m

Cash required: 3,400,000
The rest of the amount is in installments over 9 years without interest

Mobile or WhatsApp:[REDACTED_PHONE]


Al Madar Real Estate Development Company was interested in searching for a large and distinguished land, as 250 acres were allocated directly on the sea and a depth of one kilometer, and the area of ​​Azha North Coast Resort was distributed according to specific percentages, as only 13% was allocated for buildings and the rest of the area is divided into green spaces, commercial centers, entertainment and service places and Crystal Lagoon",/en/plp/buy/villa-for-sale-north-coast-ras-al-hekma-azha-north-7512783.html,True,7512783,"[""https://static.shared.propertyfinder.eg/media/images/listing/01JPQ2TWZQPGGQ889QC88PT8BP/88139d2e-a9ef-428a-8c90-3c4da21f4597-7667dd40-1ee8-49fa-b259-65ae556bb5f1/668x452.jpg""]",18,False,False,False,False,31.0932674407959,2025-07-03T11:07:19Z,01JPQ2TWZQPGGQ889QC88PT8BP,3,"Azha North, Ras Al Hekma, North Coast",41333,"North Coast, Ras Al Hekma",ras-al-hekma-azha-north,DISTRICT,27.92469596862793,3400000,18378.37837837838,Villa,property,2025-07-03T11:07:19Z,https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-north-coast-ras-al-hekma-azha-north-7512783.html,185,185,EG,propertyfinder,"Villa finished in Azha kitchen and AC DP 3,400,000"
"[""MR"", ""ST"", ""AC"", ""BA"", ""PG"", ""PP"", ""SP"", ""SS"", ""SE"", ""CP"", ""BW"", ""WC"", ""BK"", ""VW"", ""BL"", ""SY""]",16,"[""Maids Room"", ""Study"", ""Central A/C"", ""Balcony"", ""Private Garden"", ""Private Pool"", ""Shared Pool"", ""Shared Spa"", ""Security"", ""Covered Parking"", ""Built in Wardrobes"", ""Walk-in Closet"", ""Kitchen Appliances"", ""View of Water"", ""View of Landmark"", ""Shared Gym""]",2,3,buy,EGP,"villa for sale in the Fifth Settlement in Dijar Compound from Ready Group, New Azzar Land

Prime Location:
In front of Hyde Park, next to Crescent walk  and next to
 La Vista

villa area: 172 m

Cash required: 1,900,000
The rest of the amount is in installments over 8 years without interest

Mobile or WhatsApp:[REDACTED_PHONE]




Reedy Group Real Estate Development Company is the owner of Azzar New Cairo project, and it is also a large company in the field of cosmetics. Recently, it decided to move its compass towards the field of real estate. Its first project was Azzar New Cairo. After its great success, it decided to implement Azzar 2 New Cairo, in cooperation with one of the largest real estate development companies in Egypt, which is Dora Company. It also has a great reputation and has been distinguished by its experience in the real estate market for more than 79 years and owns many residential, commercial and coastal projects.",/en/plp/buy/villa-for-sale-cairo-new-cairo-city-the-5th-settlement-5th-settlement-compounds-azzar-7923567.html,True,7923567,"[""https://static.shared.propertyfinder.eg/media/images/listing/01JPJ3DBETXJ0X746E3ZANZS44/68270bb6-1400-4cda-aa44-99a5214cf384-224f81c3-491a-4bfb-b375-c74c7728b16c/668x452.jpg""]",18,False,False,False,False,30.030364990234375,2025-03-04T12:32:38Z,01JPJ3DBETXJ0X746E3ZANZS44,5,"Azzar, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",40710,"Cairo, New Cairo City, The 5th Settlement, 5th Settlement Compounds",new-cairo-city-the-5th-settlement-5th-settlement-compounds-azzar,STREET,31.52837562561035,1900000,11046.511627906977,Villa,property,2025-03-04T12:32:38Z,https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-cairo-new-cairo-city-the-5th-settlement-5th-settlement-compounds-azzar-7923567.html,172,172,EG,propertyfinder,villa for sale over 8 years in New Azzar Land
"[""BA"", ""AC"", ""CP"", ""PG"", ""BK"", ""SE"", ""SY"", ""BL"", ""LB""]",9,"[""Balcony"", ""Central A/C"", ""Covered Parking"", ""Private Garden"", ""Kitchen Appliances"", ""Security"", ""Shared Gym"", ""View of Landmark"", ""Lobby in Building""]",2,3,buy,EGP,"Price Reduced

Mivida - Emaar
New Cairo

Standalone for Sale
Ground + 1

Land Area: 400 sqm 
Bua: 228 sqm modified to 235 sqm

3 Bedrooms + Maid's room + Study room + Powder room 
2 Bathrooms + Maid's bathrooms 

Fully finished (Owner finishing)


Asking Price: 810,000 USD


About New Avenue:

New Avenue is a real estate consultancy based in Egypt, aiming at providing comprehensive services for your real estate needs. If you are willing to make an investment or are interested in buying a residential or a commercial property, we are there for you to ensure transforming your plans into reality.

Given our individual experiences in the top real estate companies in Egypt & abroad, we have reached the conclusion that trust is primary factor we should be offering you when it comes to buying, renting or submitting your property for sale or rent.

New Avenue is aiming to provide our customer with almost all the needs that you would need Residential or Commercial. New Avenue offers offices and Retails that are available in almost every district in Egypt like New Cairo, Heliopolis, Nasr City, 6th of October.",/en/plp/buy/villa-for-sale-cairo-new-cairo-city-the-5th-settlement-5th-settlement-compounds-mivida-8343641.html,True,8343641,"[""https://static.shared.propertyfinder.eg/media/images/listing/01K1XY2A6GMHRQHWDWN49TJ6S6/f4ba90f2-e982-4612-aace-45c5785748a8/668x452.jpg""]",25,False,False,False,False,30.00575065612793,2025-08-05T20:25:33Z,01K1XY2A6GMHRQHWDWN49TJ6S6,5,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",2751,"Cairo, New Cairo City, The 5th Settlement, 5th Settlement Compounds",new-cairo-city-the-5th-settlement-5th-settlement-compounds-mivida,COMPOUND,31.533998489379883,38500000,168859.64912280702,Villa,property,2025-08-05T20:25:33Z,https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-cairo-new-cairo-city-the-5th-settlement-5th-settlement-compounds-mivida-8343641.html,228,228,EG,propertyfinder,Best Price Fully finished Standalone villa
"[""BA"", ""PG""]",2,"[""Balcony"", ""Private Garden""]",2,3,buy,EGP,"- Villa for Sale in Beausite - 1st Row Beach - North Coast
- Land area 727 sqm 
- Built up area 237 sqm 
- Garden area 450 sqm 
- Reception 4 piece 
- 3 Bedrooms 
- 2 Bathrooms 
- Excellent Finishing 
- Asking Sale Price (EGP): 15,000,000
- Code #15391 (i-property.me)
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
i-Property for Real Estate Marketing and Investment was established in Alexandria, Egypt, in January of 2010. We help you Buy, Rent, and/or Sell any form of property that you may happen to own. This includes, but not limited to: Land, Villa, Apartment, Chalet, Office, Shop, or a Warehouse. We work in Alexandria, Cairo, and the North Coast. i-Property aims to establish itself as the real-estate broker of choice in Alexandria, Egypt. This will be accomplished through maintaining the highest level of customer service, professionalism, integrity, and technical know-how. 
-----------------------------------------------------------------------------------------",/en/plp/buy/villa-for-sale-north-coast-al-alamein-beau-site-7295952.html,True,7295952,"[""https://static.shared.propertyfinder.eg/media/images/listing/01JVM3VB0JB0MEVZYWT0209ASQ/58c01dfd-33d3-4ca9-9878-4aee35b70c8d/668x452.jpg""]",6,False,False,False,False,30.81382179260254,2025-05-19T11:24:57Z,01JVM3VB0JB0MEVZYWT0209ASQ,3,"Beau Site, Al Alamein, North Coast",37665,"North Coast, Al Alamein",al-alamein-beau-site,COMPOUND,29.109981536865234,15000000,63291.13924050633,Villa,property,2025-05-19T11:24:57Z,https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-north-coast-al-alamein-beau-site-7295952.html,237,237,EG,propertyfinder,Villa for Sale in Beausite - 1st Row Beach
"[""BA"", ""CO"", ""LB"", ""BL"", ""WC"", ""SY"", ""SS"", ""SE"", ""VW"", ""ST"", ""SP"", ""PG""]",12,"[""Balcony"", ""Children's Pool"", ""Lobby in Building"", ""View of Landmark"", ""Walk-in Closet"", ""Shared Gym"", ""Shared Spa"", ""Security"", ""View of Water"", ""Study"", ""Shared Pool"", ""Private Garden""]",2,3,buy,EGP,"Own a Townhouse in Mountain View 4
One of the best locations in 6th of October
Installments over 7 years available

There are additional installments


Unit Details:
	•	Townhouse
	•	Area: 210 sqm
	•	Comes with a large garden
	•	3 bedrooms, 3 bathrooms

Location:
	•	Prime location in 6th of October
	•	Direct view of the Pyramids
	•	Accessible via Juhayna Square
	•	Close to Mall of Arabia
	•	Near Neom Compound

Amenities:
	•	Green spaces
	•	Artificial lakes
	•	Jogging and cycling tracks
	•	Kids’ entertainment area
	•	Barbecue and relaxation zone
	•	Swimming pools
	•	Sports club
	•	Shopping mall
	•	Restaurants and cafés
	•	Security and surveillance
	•	Electronic gates
	•	Private garages

Installments remaining
Flexible payment terms available",/en/plp/buy/villa-for-sale-giza-6-october-city-6-october-compounds-mountain-view-4-7556411.html,True,7556411,"[""https://static.shared.propertyfinder.eg/media/images/listing/01JZ5AGY0W1S9V6RQWH9ES2BDK/2c60d913-fd05-4033-8b54-92a405aaefbd/668x452.jpg""]",24,False,False,False,False,29.985715866088867,2025-07-12T11:45:23Z,01JZ5AGY0W1S9V6RQWH9ES2BDK,4,"Mountain View 4, 6 October Compounds, 6 October City, Giza",41631,"Giza, 6 October City, 6 October Compounds",6-october-city-6-october-compounds-mountain-view-4,SUBDISTRICT,31.07987403869629,8000000,35555.555555555555,Villa,property,2025-07-12T11:45:23Z,https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-giza-6-october-city-6-october-compounds-mountain-view-4-7556411.html,225,225,EG,propertyfinder,"Villa for sale in 6th of October, installments"
"[""BA"", ""PG""]",2,"[""Balcony"", ""Private Garden""]",2,3,buy,EGP,"- Villa for Sale in Beausite - North Coast
- Built up area 190 sqm 
- Garden area 400 sqm 
- Reception 3 piece 
- 3 Bedrooms 
- 2 Bathrooms 
- Core & Shell
- Asking Sale Price (EGP): 9,000,000
- Code #15486 (i-property.me)
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
i-Property for Real Estate Marketing and Investment was established in Alexandria, Egypt, in January of 2010. We help you Buy, Rent, and/or Sell any form of property that you may happen to own. This includes, but not limited to: Land, Villa, Apartment, Chalet, Office, Shop, or a Warehouse. We work in Alexandria, Cairo, and the North Coast. i-Property aims to establish itself as the real-estate broker of choice in Alexandria, Egypt. This will be accomplished through maintaining the highest level of customer service, professionalism, integrity, and technical know-how. 
-----------------------------------------------------------------------------------------",/en/plp/buy/villa-for-sale-north-coast-al-alamein-beau-site-7642854.html,True,7642854,"[""https://static.shared.propertyfinder.eg/media/images/listing/01K1606T2SZB445MJB16Q5T6DA/efcb9f74-c5e1-4f73-9cdd-c6bd6b59d741/668x452.jpg""]",10,False,False,False,False,30.81382179260254,2025-07-27T13:16:23Z,01K1606T2SZB445MJB16Q5T6DA,3,"Beau Site, Al Alamein, North Coast",37665,"North Coast, Al Alamein",al-alamein-beau-site,COMPOUND,29.109981536865234,9000000,47368.42105263158,Villa,property,2025-07-27T13:16:23Z,https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-north-coast-al-alamein-beau-site-7642854.html,190,190,EG,propertyfinder,Villa for Sale in Beausite - North Coast
